Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
"श्री-गोविन्द भगवत्पाद आराधना",2024-11-15,08:00,2024-11-15,09:00,False,५१२६ क्रोधी-तुला-३०: अद्य श्री-गोविन्द भगवत्पाद आराधना! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1095.png
"केचिन्निषिद्ध-विषयाः",2024-11-15,08:00,2024-11-15,09:00,False,५१२६ क्रोधी-तुला-३०: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1096.png
"काञ्ची ६४ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ५ आराधना #१७४",2024-11-16,04:00,2024-11-16,05:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य काञ्ची ६४ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ५ आराधना #१७४! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1097.png
"कृत्तिका-मण्डल-पारायण-आरम्भः",2024-11-16,04:00,2024-11-16,05:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य कृत्तिका-मण्डल-पारायण-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1098.png
"कृत्तिका-व्रतम्",2024-11-16,04:00,2024-11-16,05:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य कृत्तिका-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1099.png
"पार्वण-प्रायश्चित्तावकाशः पौर्णमास्याम्",2024-11-16,05:00,2024-11-16,06:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य पार्वण-प्रायश्चित्तावकाशः पौर्णमास्याम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1100.png
"पूर्णमासेष्टिः",2024-11-16,05:00,2024-11-16,06:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य पूर्णमासेष्टिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1101.png
"सङ्क्रमण-दिन-पूर्वाह्ण-पुण्यकालः 06:11▶11:53",2024-11-16,05:00,2024-11-16,06:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य सङ्क्रमण-दिन-पूर्वाह्ण-पुण्यकालः 06:11▶11:53! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1102.png
"पूर्ण-स्थालीपाकः",2024-11-16,05:00,2024-11-16,06:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य पूर्ण-स्थालीपाकः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1103.png
"तुला-कावेरी-स्नान-समापनम्",2024-11-16,06:00,2024-11-16,07:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य तुला-कावेरी-स्नान-समापनम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1104.png
"वृश्चिक-रवि-सङ्क्रमण-विष्णुपदी-पुण्यकालः 06:11▶13:25",2024-11-16,06:00,2024-11-16,07:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य वृश्चिक-रवि-सङ्क्रमण-विष्णुपदी-पुण्यकालः 06:11▶13:25! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1105.png
"केचिन्निषिद्ध-विषयाः",2024-11-16,06:00,2024-11-16,07:00,False,५१२६ क्रोधी-वृश्चिकः-१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1106.png
"अशून्यशयन-व्रतम्",2024-11-17,04:00,2024-11-17,05:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य अशून्यशयन-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1107.png
"चातुर्मास्य-द्वितीया",2024-11-17,04:00,2024-11-17,05:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य चातुर्मास्य-द्वितीया! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1108.png
"द्विपुष्कर-योगः 17:20▶21:06",2024-11-17,04:00,2024-11-17,05:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य द्विपुष्कर-योगः 17:20▶21:06! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1109.png
"கார்த்திகை ஞாயிற்றுக்கிழமை",2024-11-17,05:00,2024-11-17,06:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य கார்த்திகை ஞாயிற்றுக்கிழமை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1110.png
"முடவன் முழுக்கு",2024-11-17,05:00,2024-11-17,06:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य முடவன் முழுக்கு! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1111.png
"केचिन्निषिद्ध-विषयाः",2024-11-17,05:00,2024-11-17,06:00,False,५१२६ क्रोधी-वृश्चिकः-२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1112.png
"गणाधिप-महागणपति-सङ्कटहर-चतुर्थी-व्रतम्",2024-11-18,04:00,2024-11-18,05:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य गणाधिप-महागणपति-सङ्कटहर-चतुर्थी-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1113.png
"काञ्ची ९ जगद्गुरु श्री-कृपाशङ्करेन्द्र सरस्वती आराधना #१९५६",2024-11-18,04:00,2024-11-18,05:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य काञ्ची ९ जगद्गुरु श्री-कृपाशङ्करेन्द्र सरस्वती आराधना #१९५६! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1114.png
"कार्त्तिक-सोमवासरः",2024-11-18,04:00,2024-11-18,05:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य कार्त्तिक-सोमवासरः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1115.png
"सोममृगशीर्ष-योगः▶15:46",2024-11-18,05:00,2024-11-18,06:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य सोममृगशीर्ष-योगः▶15:46! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1116.png
"सौभाग्य-सुन्दरी-व्रतम्",2024-11-18,05:00,2024-11-18,06:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य सौभाग्य-सुन्दरी-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1117.png
"केचिन्निषिद्ध-विषयाः",2024-11-18,05:00,2024-11-18,06:00,False,५१२६ क्रोधी-वृश्चिकः-३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1118.png
"अङ्गारकी-चतुर्थी",2024-11-19,04:00,2024-11-19,05:00,False,५१२६ क्रोधी-वृश्चिकः-४: अद्य अङ्गारकी-चतुर्थी! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1119.png
"केचिन्निषिद्ध-विषयाः",2024-11-19,04:00,2024-11-19,05:00,False,५१२६ क्रोधी-वृश्चिकः-४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1120.png
"केचिन्निषिद्ध-विषयाः",2024-11-20,04:00,2024-11-20,05:00,False,५१२६ क्रोधी-वृश्चिकः-५: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1121.png
"गुरुपुष्य-योगः▶15:33",2024-11-21,04:00,2024-11-21,05:00,False,५१२६ क्रोधी-वृश्चिकः-६: अद्य गुरुपुष्य-योगः▶15:33! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1122.png
"सायन-षडशीति-पुण्यकालः",2024-11-21,04:00,2024-11-21,05:00,False,५१२६ क्रोधी-वृश्चिकः-६: अद्य सायन-षडशीति-पुण्यकालः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1123.png
"सायन-सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 11:54▶17:35",2024-11-21,04:00,2024-11-21,05:00,False,५१२६ क्रोधी-वृश्चिकः-६: अद्य सायन-सङ्क्रमण-दिन-अपराह्ण-पुण्यकालः 11:54▶17:35! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-1124.png
